epxWave,epyWave
-14.3144,9.99658
-14.8933,9.86568
-14.5998,9.48644
-14.4082,10.203
-14.9002,9.9051
-14.556,9.74434
-14.9041,9.79132
-14.9852,9.7343
-14.578,9.66229
-14.9755,9.80551
-14.6648,9.7902
-15.1566,9.72215
-14.8949,9.64581
-15.3298,9.14047
-14.8846,9.45325
-14.873,9.74514
-15.027,9.54486
-14.6917,9.40376
-15.2324,9.67459
-14.993,9.12618
-14.5803,9.66607
-15.0065,9.59756
-14.6468,9.13619
-15.0104,9.75841
-14.4196,9.90652
-14.7518,9.42272
-14.8879,9.89673
-15.0404,9.40138
-15.0319,9.53976
-15.2126,10.3477
-15.3641,10.5639
-15.1184,9.83638
-15.4511,9.92467
-15.5644,9.9134
-15.7163,9.68461
-15.2764,9.82784
-15.3514,10.1092
-15.3883,9.90389
-15.4097,10.0643
-16.1445,9.90535
-15.4937,10.3746
-15.8033,10.0381
-15.8389,10.0096
-15.2968,10.3027
-16.0051,10.0119
-15.7089,10.3398
-15.9346,10.0546
-15.8756,10.2212
-15.5098,10.2794
-15.5979,10.4974
-15.9762,10.4846
-16.2027,9.95417
-16.0732,10.1364
-15.9088,10.3351
-16.2062,10.3499
-15.8336,10.5167
-15.8508,10.0234
-16.3253,10.4346
-15.6049,10.3184
-16.1725,10.2022
-16.1521,10.0253
-16.9228,10.1836
-16.1895,10.6412
-16.3113,10.5182
-16.4525,10.3295
-16.4832,10.1485
-16.38,10.2369
-16.3852,10.7262
-14.118,9.53216
-10.5777,9.71226
-7.65525,9.69064
-7.26698,8.97071
-8.03105,8.78618
-7.50297,8.72676
-7.50705,8.86308
-7.8426,8.88233
-8.04506,9.04548
-8.28977,9.2231
-8.20882,9.03465
-8.33592,9.0014
-8.40846,8.84381
-8.75634,9.04016
-8.55017,8.6162
-8.48821,8.75233
-8.66119,8.87015
-8.37405,8.71465
-8.3314,8.51689
-8.12641,9.00502
-8.9446,8.72705
-8.64451,8.68246
-9.07329,8.57286
-8.67082,8.81453
-8.99607,8.62756
-8.84413,8.3992
-9.10512,8.35808
-8.92491,8.5016
-9.04628,8.4751
-8.904,8.04282
-8.60737,8.39317
-9.2938,8.27921
-8.55199,8.15469
-9.02773,8.34883
-9.06782,8.52712
-9.00548,8.52971
-9.32245,8.62925
-8.57792,8.86726
-9.34928,8.57691
-9.03379,8.60365
-9.80758,8.40261
-9.45737,8.70074
-9.39905,8.30404
-9.54947,8.91023
-9.21136,8.80256
-9.4685,8.90009
-9.68946,8.94046
-9.55567,9.00927
-10.4159,8.9286
-10.5102,9.17857
-11.0269,9.43574
-10.4213,9.10917
-10.4849,9.42141
-10.1401,8.84256
-10.4925,8.78129
-10.6328,8.90238
-10.4987,8.5944
-11.0218,8.83208
-10.8187,9.12803
-10.7366,8.81257
-10.6393,9.23348
-10.7698,9.65234
-10.6248,9.31186
-10.7367,9.12409
-10.5693,9.33582
-10.6889,9.47684
-10.3496,9.1581
-10.8037,9.45221
-10.6666,9.29707
-10.8177,9.37891
-10.4526,8.951
-10.8989,9.32223
-10.8037,9.282
-10.7044,9.33952
-10.6875,9.17732
-11.4517,9.60436
-11.4712,9.83368
-11.8194,9.83006
-11.5789,9.86822
-11.8727,9.73303
-11.509,9.66054
-11.3892,9.3617
-11.8815,9.39923
-11.8961,9.10883
-11.741,9.3854
-12.2504,9.22685
-12.0078,9.59103
-11.9577,9.80854
-11.6247,9.69424
-11.6743,9.33197
-12.2761,9.65066
-11.6112,9.30856
-11.8626,9.45166
-12.1179,9.3186
-11.9951,9.25565
-12.2231,9.01224
-12.302,9.16007
-12.4564,8.70368
-12.3523,9.513
-12.3676,9.72142
-12.0304,9.9994
-12.9718,9.55262
-12.7851,9.53581
-12.4875,9.88821
-13.2279,9.73286
-12.8898,9.34563
-13.3145,9.5064
-12.6167,9.58028
-12.7664,9.96937
-13.1836,9.78302
-12.6866,9.39329
-12.7782,9.62951
-12.5762,9.93799
-12.9278,10.4472
-13.061,10.0515
-13.1464,9.49799
-12.738,9.5095
-12.4557,9.52915
-12.9322,9.86523
-13.1762,9.92108
-12.7742,9.60769
-12.8534,9.512
-13.494,9.69295
-13.4828,10.0436
-13.416,9.47176
-13.3021,9.50666
-13.146,9.65075
-13.313,9.78023
-13.2307,9.65742
-13.6407,10.0936
-13.4254,10.0588
-13.7395,10.0302
-13.4369,9.57738
-13.5758,9.89089
-13.2732,9.60022
-13.468,10.2128
-13.0113,9.37277
-13.9134,9.57469
-13.5788,9.53671
-13.9498,9.85836
-13.9122,9.71253
-14.5396,9.38063
-14.5123,9.63367
-14.1315,9.16689
-14.1501,9.13864
-13.852,9.16086
-13.9651,9.34141
-14.9996,9.37451
-14.8477,9.23881
-14.2711,8.96601
-15.2641,9.11927
-15.3567,8.92825
-15.5372,9.02575
-15.7129,9.22901
-15.4211,9.54685
-16.1205,9.32073
-15.6826,9.32701
-15.568,9.34794
-15.5685,9.25409
-15.6037,9.56291
-15.5777,9.31978
-15.8111,9.30585
-15.5439,9.35198
-15.7049,9.13401
-15.69,9.10593
-15.5375,9.05878
-15.4789,9.51281
-15.4701,9.122
-15.5461,9.60999
-15.5956,9.51595
-15.4691,9.74866
-15.6225,9.10462
-15.4339,9.69095
-15.4465,9.75468
-15.2386,9.56993
-15.522,9.71478
-15.424,10.2684
-15.3338,9.94971
-15.0927,10.0104
-14.8102,10.3113
-15.0115,9.92693
-15.1981,10.2707
-15.1961,10.4088
-15.6956,9.6904
-15.0199,10.5323
-15.5061,10.2475
-14.8725,9.68531
-15.0014,9.93187
-15.6122,10.2262
-15.0601,9.79892
-15.4825,10.1357
-15.4071,10.133
-15.5963,10.4433
-15.7658,10.2983
-15.8485,10.2642
-15.9902,10.6197
-15.9871,11.0306
-16.0586,11.012
-16.2411,10.8013
-16.1812,10.6072
-16.2307,10.6399
-16.9332,10.4395
-16.6698,10.6358
-16.5263,10.6214
-16.8472,10.3038
-16.6084,10.5629
-16.7346,10.237
-16.9077,10.4288
-16.8769,10.4784
-16.7184,10.3921
-16.8716,10.4083
-17.1546,10.556
-17.1005,10.1181
-17.0283,10.4295
-17.3507,10.0357
-17.2644,10.1374
-17.3833,10.1315
-17.559,10.4878
-17.2469,9.93414
-17.1252,10.1012
-17.4167,10.2407
-17.4652,10.2095
-17.0688,10.2204
-17.3298,10.1798
-16.9262,10.5189
-17.52,10.194
-17.2816,10.0093
-17.0212,10.0714
-17.5471,10.2578
-17.4657,10.2523
-17.4593,9.88388
-17.3082,9.77278
-17.3565,9.86217
-17.1394,9.87735
-17.4068,10.0816
-17.1093,10.1247
-17.2637,9.81032
-17.1345,9.86221
-17.3148,9.89686
-17.3792,9.82544
-17.2103,10.0474
-17.4802,9.96093
-16.9234,9.96354
-17.1762,10.0156
-17.7172,10.0957
-17.4251,10.192
-17.8388,9.96058
-17.6961,10.099
-17.7605,10.0762
-17.7078,10.3793
-17.8882,10.3106
-17.8873,10.0796
-17.9618,10.5208
-17.8048,10.3277
-17.8808,10.2925
-17.9674,10.1458
-17.9961,10.1617
-17.8563,10.0203
-17.9756,10.1491
-17.7923,10.1887
-17.8337,10.0433
-17.7576,10.2119
-17.9375,10.1355
-17.7285,10.0412
-17.7365,9.90687
-17.7924,9.99086
-17.8411,10.1905
-17.9656,10.0365
-18.2789,10.0303
-18.1374,10.2097
-18.2261,10.0915
-18.0492,10.1819
-17.9878,10.101
-18.4313,10.1878
-18.479,9.86926
-18.1713,10.2925
-18.1781,10.1248
-18.0144,10.283
-18.5237,10.0389
-18.1485,10.2505
-18.0344,10.4536
-18.7581,10.2237
-18.4502,10.2997
-18.3828,10.5988
-18.4279,10.6532
-18.2276,10.641
-18.119,10.6572
-18.4183,10.748
-18.1278,10.7777
-18.2978,10.5455
-18.1428,10.9356
-18.6754,10.7572
-18.6609,10.9597
-18.4492,10.5617
-18.6959,10.8061
-18.4676,10.4118
-19.1421,10.201
-18.9415,10.4459
-18.9711,10.5844
-18.9357,10.3446
-18.813,10.5186
-19.0617,10.4752
-18.8559,10.1427
-18.6801,10.1102
-18.4405,10.4919
-18.8742,10.6482
-18.3157,10.5229
-18.4321,10.6676
-18.572,10.6909
-19.2355,10.2631
-19.3854,10.8086
-19.5677,10.4643
-18.7561,10.7648
-19.337,9.91225
-18.9249,10.6257
-19.1751,10.3111
-19.0123,10.2134
-19.4554,10.308
-19.052,10.0598
-19.4222,10.1211
-19.7236,10.066
-19.5024,10.5671
-19.6942,10.3443
-19.6761,10.3447
-19.7902,10.0841
-19.8406,10.4711
-16.5129,9.93465
-13.9794,9.61194
-11.8319,9.74279
-10.2706,7.95252
-9.14501,8.72962
-9.36451,9.17115
-9.42457,8.87468
-9.72441,8.83572
-10.6422,9.09298
-10.4357,9.21867
-10.1229,9.39697
-10.2231,9.33888
-10.2879,9.32666
-10.1467,9.24729
-10.3783,9.14961
-11.077,9.24834
-10.7229,9.33669
-10.5685,9.25041
-10.5825,9.03761
-11.0587,9.21499
-10.7775,9.35463
-11.1993,8.86535
-10.5314,8.83396
-11.4478,9.00285
-10.8841,9.08857
-11.0169,9.24662
-10.7004,9.24758
-10.9059,9.30895
-11.4085,9.23316
-11.1492,8.92341
-11.1996,9.29682
-11.3402,9.26792
-11.3142,9.23151
-10.8671,8.98601
-11.7074,8.23378
-10.7825,9.16969
-11.6369,8.9624
-10.9941,9.07795
-11.15,9.02731
-11.2183,8.54516
-11.2609,8.61331
-11.5124,8.73132
-11.409,8.60059
-11.2374,8.74266
-11.6652,8.47526
-11.7292,8.91586
-11.5158,9.09213
-11.6917,8.66244
-11.9531,8.62897
-11.8562,8.47133
-12.5681,9.01663
-12.1699,9.13273
-12.2488,9.4143
-12.5672,8.87881
-11.9559,9.17984
-12.0004,8.83975
-12.1779,8.91656
-12.1541,9.288
-12.5386,9.32234
-12.2617,8.71448
-12.845,9.05614
-12.4906,8.74689
-12.6196,9.05335
-12.6587,8.74052
-12.619,9.38895
-12.8344,9.30536
-12.5737,8.8195
-12.9612,9.11433
-12.8524,9.10602
-13.0063,9.14085
-12.873,9.14024
-12.783,9.25937
-13.0282,8.67208
-12.3706,9.2938
-13.0589,8.89962
-12.8931,9.59039
-13.0566,9.55422
-13.0981,9.45396
-12.6789,9.35892
-12.6219,9.45973
-13.0723,9.42398
-12.8776,9.39697
-12.9134,9.32773
-12.8594,9.01068
-13.6968,9.55898
-13.1502,9.34046
-13.6056,9.52682
-13.3599,9.28592
-13.3689,9.53537
-13.4281,9.17853
-13.4072,8.91258
-13.5275,9.08344
-13.9219,9.20951
-14.2079,9.04916
-13.8733,9.08398
-14.0241,8.74079
-13.8086,9.37823
-14.4151,8.98721
-14.1902,9.26039
-14.2486,8.81619
-13.9757,9.09361
-14.334,9.13626
-14.3426,8.89321
-14.0419,9.27496
-14.2239,9.19978
-14.5395,9.17407
-14.4588,9.67774
-14.3044,9.49761
-14.5499,9.56154
-13.9625,9.11127
-14.4262,9.41375
-14.4886,9.20813
-14.2953,9.82118
-14.6055,9.49652
-14.4401,9.50534
-14.8153,9.10456
-14.9047,9.01112
-14.5718,9.26456
-14.995,9.32084
-14.8324,9.5234
-15.0168,9.44601
-15.047,9.30119
-14.9829,9.06714
-15.302,8.57769
-15.0296,9.25624
-15.6575,8.81947
-15.2671,8.99435
-14.9443,8.98592
-15.1144,8.74783
-15.3607,8.81558
-15.5627,8.64261
-15.3197,8.83754
-14.6996,9.48825
-15.0404,9.2598
-14.944,9.22173
-15.1297,9.6202
-14.9222,9.77673
-15.1177,9.46525
-15.5743,9.64483
-15.0397,9.70143
-14.856,9.69105
-14.9309,9.54174
-14.8068,9.77076
-14.8086,10.3227
-15.1814,9.78512
-15.0296,9.94704
-15.4852,10.1119
-15.2331,9.85833
-15.3687,9.65938
-15.6509,9.93151
-15.7862,10.0421
-15.4956,10.2421
-15.5675,9.91822
-15.6042,9.95801
-15.6577,9.90817
-15.6173,10.0336
-15.7783,9.76153
-15.7282,9.97826
-15.772,9.76995
-16.0691,10.0075
-16.0373,10.3074
-16.3517,10.2131
-16.6595,9.94511
-16.4345,10.035
-16.4658,10.3237
-16.6283,10.2923
-17.083,10.3083
-16.9143,10.4839
-17.2569,10.1647
-16.5921,10.0827
-16.9367,9.77569
-16.6402,9.81006
-17.399,10.2387
-16.8121,10.3696
-17.2477,10.0987
-17.0373,10.0236
-16.5641,10.321
-16.9781,10.6945
-17.5182,10.1225
-17.7059,10.1813
-17.1996,9.99629
-17.1861,10.297
-17.2665,10.0878
-17.005,10.0783
-17.6177,10.2985
-17.5159,10.2304
-17.171,10.4179
-17.226,10.2061
-17.2849,10.2296
-17.5032,9.91746
-17.3095,10.459
-17.4964,10.0335
-17.4225,10.4404
-17.5084,10.6349
-17.7564,9.93838
-17.1161,10.112
-17.1512,10.1142
-17.4921,10.2306
-17.6861,9.88306
-17.3598,10.49
-17.6984,10.3386
-17.2074,10.3513
-17.1347,10.31
-17.3848,10.0036
-17.4009,10.1998
-17.3472,10.406
-17.8764,10.3121
-17.7732,10.0537
-17.6062,9.78467
-17.8305,10.5502
-17.5424,9.85064
-17.9877,10.5955
-18.0807,10.4509
-18.001,10.6489
-17.944,10.9558
-18.0806,10.6021
-18.1978,10.5561
-18.2761,10.3297
-18.0275,10.703
-18.2644,10.9959
-18.2126,10.3813
-17.9571,10.805
-18.4843,10.7337
-18.4827,10.5063
-18.3532,10.1758
-18.4827,10.4344
-18.7996,10.3456
-18.4093,10.5256
-18.5475,10.6331
-18.9423,10.6335
-18.6709,10.5683
-19.1448,10.4658
-18.8505,10.5531
-18.86,10.9552
-18.948,10.985
-18.6271,10.3382
-18.695,10.7924
-18.8808,10.6061
-18.8465,10.2769
-18.7726,10.5376
-18.761,9.87769
-18.8474,10.1433
-18.8486,10.14
-19.1866,10.3426
-19.2521,10.4645
-19.0474,10.3642
-19.3715,10.2818
-19.7047,10.2307
-19.4561,10.1853
-19.4373,10.2917
-19.765,10.0218
-19.4314,10.6106
-19.4705,10.4991
-19.8485,10.6086
-19.6878,10.3992
-19.4417,10.8944
-19.5516,10.5578
-18.9874,10.5828
-20.0476,10.8953
-19.6317,10.8114
-19.269,10.6067
-19.7831,10.889
-19.5011,10.4767
-19.5222,10.5021
-19.546,10.6735
-19.4762,10.5238
-19.7813,11.0686
-19.8248,10.3516
-19.3384,10.9467
-19.6263,10.1944
-19.5124,10.3901
-19.073,10.1709
-19.4481,10.3417
-19.5731,10.196
-19.3059,10.5209
-19.5364,10.4363
-19.9678,10.3143
-20.0464,10.404
-20.0507,10.2928
-19.8985,10.53
-20.2953,10.6219
-20.0771,10.3126
-20.2909,10.7151
-20.0909,10.798
-20.1086,10.3131
-20.0296,10.3095
-20.2548,10.3537
-20.4666,10.3938
-20.3436,10.5152
-20.6951,10.3866
-19.7842,10.7862
-20.5494,10.9602
-20.3768,10.6231
-20.7298,10.627
-20.7923,10.0112
-21.0779,10.8462
-20.8251,10.6191
-18.6452,10.1107
-15.3185,10.1813
-12.9082,9.76115
-12.1433,9.58098
-10.8215,9.48767
-11.0869,9.50022
-11.0944,10.1222
-11.4312,9.39841
-11.3311,9.56896
-11.7592,9.2857
-11.7228,9.553
-12.2393,9.84071
-12.4872,9.517
-12.6535,9.71194
-12.1856,9.48797
-11.6318,9.23028
-11.681,9.94034
-12.3624,9.8865
-12.3637,9.71673
-12.5367,9.75188
-12.1495,9.57283
-11.8933,10.2045
-11.8076,9.54582
-12.0554,8.93905
-12.007,9.51731
-12.1948,9.94739
-12.2445,9.61832
-12.3086,9.93376
-11.7941,9.86164
-11.7666,9.8321
-12.2038,9.5372
-12.1471,9.52182
-12.2241,9.68977
-12.2559,9.58092
-12.5788,9.70093
-13.1686,9.68462
-12.6809,9.54246
-12.9376,9.62359
-12.9594,9.59042
-13.1062,9.59835
-13.0087,9.6778
-12.9436,9.56069
-13.0118,9.62936
-12.9109,9.63903
-13.0188,9.69779
-12.5528,9.56028
-13.1951,9.72213
-12.9885,9.71514
-13.3603,9.26223
-13.1057,9.24764
-13.2141,9.2198
-13.3773,9.03523
-13.6611,9.33551
-13.3545,9.10972
-13.4822,9.27052
-14.094,9.55738
-13.935,9.19105
-13.2433,8.96488
-13.6586,9.13783
-14.0338,8.97436
-13.4434,9.49293
-13.619,9.29286
-14.1878,9.21492
-13.7652,9.20293
-14.1775,9.40126
-14.9371,9.11393
-13.8678,9.38153
-13.7717,9.00108
-14.3281,9.16851
-13.901,9.301
-14.4003,9.10566
-13.7482,9.26227
-13.9968,9.0422
-14.3748,8.97067
-13.9376,9.1093
-14.4785,8.58727
-14.5874,8.95511
-14.6023,9.05752
-15.1474,8.74824
-14.7287,9.38282
-14.7433,8.49852
-14.8192,9.11112
-14.1945,8.90374
-14.2486,8.73902
-14.816,9.09725
-14.6333,8.66599
-14.756,8.78108
-14.8122,8.7694
-15.1223,8.56689
-14.8161,9.02104
-14.4312,9.24828
-15.4381,8.89002
-15.7396,8.61847
-15.3995,8.30631
-15.3457,8.88255
-15.1568,8.45416
-15.3955,8.5226
-15.2671,8.63591
-15.2754,9.18235
-15.112,9.2873
-15.1866,9.30494
-15.1009,9.23265
-15.3556,9.20043
-15.2772,9.02305
-15.2961,9.12928
-15.1393,9.46923
-15.5277,9.05333
-15.1168,9.57676
-15.0853,9.51591
-15.2975,9.41497
-15.42,9.99857
-15.667,9.52524
-15.5434,9.35677
-15.7846,9.28002
-15.4874,9.4003
-15.7795,9.29717
-15.6306,8.72045
-15.4233,9.34102
-14.9896,9.48207
-15.3907,9.3859
-15.1556,9.80586
-15.184,9.16668
-15.3342,9.49575
-15.5891,9.05418
-16.2534,9.00589
-15.4792,9.06519
-15.3656,9.74498
-15.664,9.36193
-16.379,9.11977
-15.531,9.39861
-15.7096,9.62612
-16.1606,9.167
-15.5687,9.2275
-16.0968,9.79023
-15.9094,9.6283
-16.3617,9.61001
-16.0213,9.54572
-16.3995,9.80949
-16.4289,9.64059
-16.6044,9.2676
-16.4802,9.84618
-16.3226,9.84241
-16.4671,9.5592
-16.3518,10.2973
-16.7288,9.80786
-16.527,9.65862
-16.4019,10.5738
-16.8255,9.921
-16.7363,9.77393
-16.8287,9.94087
-16.5553,9.6726
-16.9752,9.87127
-16.685,9.70314
-17.1418,10.1393
-16.779,9.70532
-16.8559,9.58069
-17.2498,9.5166
-16.9043,9.50915
-16.7147,9.33824
-17.1483,9.51344
-16.8488,9.70603
-17.0503,10.0332
-16.7773,9.73529
-17.0866,9.60347
-16.9807,9.79469
-17.0613,9.75643
-16.8942,10.1814
-16.6777,9.89484
-17.2145,9.91836
-16.9676,9.54419
-16.8608,10.2846
-16.7077,10.1283
-16.9118,9.96571
-17.1689,9.8978
-17.0835,9.74012
-17.4702,9.53403
-17.1979,10.3332
-17.1462,9.52878
-17.1941,9.90629
-17.4205,9.75049
-17.6098,9.90226
-17.9712,9.35847
-17.2323,9.77038
-17.6812,9.4701
-17.5778,9.41322
-17.8385,9.49755
-17.8261,9.60723
-17.4627,9.91752
-17.4988,9.72526
-17.0201,9.40026
-17.8106,10.2204
-17.165,9.49783
-18.0856,9.48261
-17.8707,9.76742
-17.7283,9.52221
-17.5667,9.88379
-17.8979,9.64955
-17.6986,9.81675
-17.7399,9.6314
-17.6223,9.87731
-17.9802,9.76512
-17.8884,9.77431
-18.253,9.56337
-17.7121,9.75159
-18.2622,9.70143
-17.9899,10.1723
-17.9053,9.43392
-18.0124,9.83451
-18.3953,10.1946
-17.6716,9.93176
-17.9137,9.69415
-17.7975,10.1065
-17.7052,10.0866
-18.1079,9.99671
-17.8231,10.4422
-17.8547,10.0111
-17.999,10.4906
-18.0149,9.76325
-18.4778,9.8269
-18.5673,10.0319
-18.4078,10.026
-18.5618,9.68536
-18.3285,10.3515
-18.2124,9.79115
-18.352,9.60691
-18.4167,10.5975
-18.0371,10.3289
-18.6429,9.98945
-18.7258,9.93713
-18.5873,10.3378
-18.6207,10.0726
-18.7155,9.9516
-18.5068,10.1543
-19.1136,9.94393
-18.632,10.355
-18.7661,10.3938
-18.7124,9.79128
-18.6633,9.99076
-19.0145,9.7034
-19.0655,9.5615
-19.2304,10.285
-18.8817,9.56509
-18.8503,9.78684
-18.9637,9.97114
-19.306,9.85344
-19.3391,10.124
-19.1637,9.91979
-19.2095,10.1297
-19.149,10.2493
-19.4272,10.0171
-19.0393,10.2815
-19.2308,10.4642
-18.8263,10.2548
-19.0246,10.2804
-19.053,10.393
-19.1505,10.6942
-19.5237,10.1406
-18.9433,10.4877
-19.136,9.86366
-19.0926,9.94155
-18.9918,10.36
-19.7208,9.92211
-19.2582,9.94894
-19.34,10.365
-19.7278,10.2131
-19.0887,10.3987
-19.1532,10.4206
-19.3256,10.2917
-19.4244,10.6425
-19.3162,10.1436
-19.727,10.1691
-19.4714,10.1303
-19.7869,10.0633
-19.7769,10.0918
-19.2878,9.9474
-19.5837,9.9948
-19.6997,9.93731
-19.7516,9.92588
-19.8364,9.7658
-19.4625,9.81455
-19.9597,9.88669
-19.7552,9.85871
-19.8687,9.94975
-19.8733,10.1562
-19.7799,9.90492
-20.2078,9.41712
-20.4314,9.79608
-20.361,9.65551
-19.9917,10.0601
-18.5227,8.88942
-15.5898,9.13038
-14.7912,8.55355
-13.2867,8.24865
-12.5214,7.4761
-12.545,7.13104
-12.902,7.782
-12.837,7.55365
-12.4871,6.94994
-12.5703,7.13432
-12.8777,7.40553
-12.6303,7.25895
-12.8236,7.43878
-12.5678,7.46772
-12.728,7.52186
-13.045,7.90444
-12.774,8.30333
-12.722,7.85372
-12.8102,8.46969
-12.5247,8.00729
-12.5745,8.21124
-12.9887,8.09799
-13.0424,8.21946
-12.9199,8.44567
-13.0753,8.3747
-12.7124,8.11103
-13.4299,8.51174
-13.1484,8.56795
-12.9501,8.38819
-13.016,8.51823
-13.2677,8.19927
-13.4205,8.48191
-13.5529,8.64388
-13.3713,8.69768
-13.538,8.46799
-13.4561,8.12507
-13.5944,8.31239
-13.538,8.28166
-13.6075,8.71037
-13.9506,8.41196
-13.5558,8.51738
-13.2566,8.44319
-13.1551,8.32738
-13.404,8.40427
-13.3271,8.62905
-13.7697,8.35553
-13.5184,8.59007
-14.0786,8.25018
-14.1889,8.63282
-14.0673,8.77696
-14.155,9.16483
-14.0319,9.19033
-14.2092,8.67555
-13.995,8.36894
-14.234,8.47399
-13.9226,8.23279
-14.0819,8.54161
-14.242,8.61966
-14.6446,8.22638
-13.8846,8.73965
-14.4673,8.67003
-14.3395,8.76576
-13.8399,9.36903
-14.3732,9.34114
-13.8849,9.05417
-13.9325,8.69351
-14.1805,9.00968
-14.2083,8.78196
-13.907,9.42057
-13.9378,9.3183
-13.9379,9.34817
-13.8209,9.26712
-14.1011,9.21695
-14.453,9.31097
-14.0973,9.08266
-14.4259,9.04792
-14.7981,9.08114
-15.0707,8.98627
-14.4189,9.43871
-14.5666,9.28964
-14.8624,9.13378
-14.8523,9.04806
-15.5281,9.05219
-15.1279,8.84795
-14.9026,9.70858
-14.3593,9.64036
-9.95946,10.1901
-7.13856,9.32139
-5.57803,8.85483
-5.50483,9.57325
-5.15597,9.35884
-4.93967,9.69416
-4.35507,9.54225
-3.6268,9.96534
-4.14786,9.9471
-4.06865,9.45928
-3.95111,9.50395
-4.15061,9.74672
-4.31918,9.53751
-4.43401,10.0552
-4.46038,9.74495
-4.26719,10.0545
-4.33199,10.1973
-3.97831,10.1952
-4.50191,9.54184
-5.07024,9.78788
-4.84187,9.15261
-5.09805,9.31994
-5.00627,9.4403
-4.74784,9.7776
-4.54934,9.62087
-4.73471,9.83968
-4.29924,9.83677
-4.02027,10.0779
-4.41708,9.77921
-4.7546,9.8343
-4.80761,9.9212
-4.33053,9.88299
-5.07799,9.05569
-5.65916,9.21302
-5.541,9.32695
-5.99503,9.47569
-6.07492,9.53815
-6.00037,9.81367
-5.61882,9.6985
-5.3023,9.78981
-5.87066,9.90881
-5.48175,9.94561
-5.34448,9.89043
-5.56897,10.4347
-5.30474,10.1687
-4.95529,10.2929
-5.45814,10.231
-5.63897,10.5248
-6.15786,10.1946
-6.38293,9.33387
-6.15879,9.42774
-6.78679,9.34941
-6.90331,9.371
-6.21037,9.53768
-6.60805,9.61684
-6.50284,9.98481
-6.67826,9.7107
-6.57402,9.63992
-6.74766,9.70591
-6.66068,9.58492
-6.40986,10.2076
-6.13573,10.3656
-6.33947,10.339
-6.32782,10.2569
-6.60172,9.85937
-6.61453,10.0493
-6.34214,10.2004
-6.64179,9.72254
-6.55097,9.58333
-6.71119,9.79328
-6.48704,9.87769
-6.54558,9.94407
-6.53412,10.3417
-6.53416,10.0263
-6.42266,10.2113
-5.95827,10.1157
-6.41505,9.89351
-6.66496,9.9397
-6.83736,10.1586
-7.24037,9.99963
-7.17954,10.1178
-7.00152,10.0697
-6.91157,10.1173
-6.87599,10.2613
-6.65772,10.2713
-6.8223,10.15
-7.17357,10.0428
-6.97037,10.3051
-6.94701,10.1694
-7.2338,10.3704
-7.14016,10.3057
-7.2801,10.1014
-7.66073,9.87619
-7.75456,10.1666
-7.71782,9.55735
-7.37943,9.74842
-7.53186,9.80889
-7.30466,9.70295
-7.44053,9.40228
-7.42169,9.67172
-7.46131,9.92074
-7.51367,10.2184
-7.93336,10.0593
-7.94788,9.75917
-8.18679,9.87865
-7.99318,9.93298
-7.5049,10.0941
-7.51268,10.2119
-7.53011,9.98941
-7.80999,9.99719
-7.78601,9.76771
-7.91404,9.44529
-8.1719,10.0185
-8.24084,9.97051
-8.13238,9.85958
-8.04162,9.59291
-8.14592,9.81075
-8.14889,9.63702
-8.31583,9.7763
-8.3954,9.85052
-8.14619,10.2622
-8.20245,10.2853
-8.3935,10.0845
-8.25468,10.1475
-9.18498,9.70447
-9.30866,9.64544
-9.39484,10.4813
-9.86569,10.2865
-7.30478,9.99087
-4.4831,10.3444
-2.20764,10.1196
-2.64151,10.4817
-2.1655,10.1463
-1.71517,9.9632
-1.79859,10.5192
-1.54601,10.2727
-1.7802,10.0414
-1.78347,9.86783
-2.18237,10.202
-1.97414,10.0062
-1.98723,9.92274
-2.24276,9.96737
-2.30936,10.2778
-2.15718,9.77605
-2.55846,9.81096
-2.94626,10.0017
-2.75447,9.85307
-3.13484,10.0859
-2.39421,9.96175
-2.02191,10.2904
-2.34056,10.6146
-2.41987,10.2801
-2.16457,10.2171
-2.06527,10.2252
-2.11634,10.1641
-2.18974,10.1918
-2.70936,9.93843
-2.60096,10.0245
-2.65068,9.76643
-3.05729,10.1408
-2.96616,10.0638
-2.92548,9.68575
-2.92102,9.6519
-2.82766,9.55039
-2.7909,9.78564
-2.3876,9.6111
-2.94237,9.90849
-2.84316,9.52887
-2.68513,9.91699
-2.76723,9.93707
-2.74726,9.36719
-2.74163,9.5876
-2.82801,9.71437
-2.82305,9.84424
-2.90931,10.0038
-2.88399,10.0761
-3.20323,9.87454
-3.22426,9.86164
-2.73725,9.72699
-3.05522,9.79965
-2.9278,9.7257
-3.33969,10.2913
-3.18964,10.2173
-3.19754,10.1708
-2.86272,10.2854
-3.24486,10.4199
-3.15544,10.2612
-3.07631,9.98901
-2.76746,9.90233
-3.19685,9.67146
-3.66229,9.64842
-3.54106,9.85607
-3.85404,9.49806
-4.2082,9.86094
-3.81137,9.80306
-3.88425,9.70381
-3.97081,9.65252
-3.89606,9.9703
-3.93782,9.77659
-4.08798,9.92649
-3.68237,9.70277
-4.04355,10.1222
-4.23072,10.0565
-4.1868,9.86238
-4.14451,10.2555
-4.35422,10.2229
-4.22439,10.0653
-4.33005,10.117
-4.26022,10.0824
-3.80809,10.1328
-4.06661,10.1318
-4.41308,9.75796
-4.24184,10.0854
-3.89322,10.5502
-4.15381,10.6213
-4.29079,10.4955
-4.42736,10.5531
-4.37984,10.8817
-4.31878,10.3838
-4.36834,10.413
-4.60473,10.3737
